,source,score,sentiment
9796,Visual novel,6.42,1
2877,Unknown,6.42,1
10247,Manga,6.42,1
3783,Original,6.42,1
8074,Unknown,6.42,1
7019,Manga,6.42,1
12632,Original,6.42,1
2345,4-koma manga,6.42,1
4392,Manga,6.42,1
7594,Visual novel,6.42,1
12305,Game,6.42,1
6440,Unknown,6.42,1
13575,Original,6.42,1
561,Unknown,6.42,1
9463,Visual novel,6.42,1
4499,Unknown,6.42,1
1334,Unknown,6.42,1
13203,Original,6.42,1
8987,Manga,6.42,1
12649,Original,6.42,1
11030,Original,6.42,1
6182,Unknown,6.42,1
9585,Manga,6.42,1
3643,Visual novel,6.42,1
10667,Light novel,6.42,1
987,Manga,6.42,1
1289,Other,6.42,1
8538,Unknown,6.42,1
10404,Original,6.42,1
10042,Manga,6.42,1
1258,Game,6.42,1
6230,Original,6.42,1
7864,Light novel,6.42,1
7378,Novel,6.42,1
11723,Unknown,6.42,1
9676,Unknown,6.42,1
506,Manga,6.42,1
12126,Manga,6.42,1
4477,Original,6.42,1
2136,Unknown,6.42,1
1098,Original,6.42,1
12945,Visual novel,6.42,1
1402,Original,6.42,1
7885,Original,6.42,1
3001,Manga,6.42,1
12112,Manga,6.43,1
12114,Manga,6.43,1
10833,Unknown,6.43,1
14165,Unknown,6.43,1
7586,Unknown,6.43,1
6502,4-koma manga,6.43,1
11295,Visual novel,6.43,1
13615,Original,6.43,1
11812,Unknown,6.43,1
1336,Book,6.43,1
13776,Unknown,6.43,1
8648,Manga,6.43,1
9450,Other,6.43,1
10321,Original,6.43,1
12097,Manga,6.43,1
12982,Visual novel,6.43,1
7986,Unknown,6.43,1
10687,Original,6.43,1
7984,Unknown,6.43,1
5675,Unknown,6.43,1
1753,Visual novel,6.43,1
10402,Unknown,6.43,1
1752,Unknown,6.43,1
11488,Unknown,6.43,1
6895,Unknown,6.43,1
7645,Visual novel,6.43,1
5684,Novel,6.43,1
2165,Unknown,6.43,1
13659,Visual novel,6.43,1
9571,Unknown,6.43,1
4707,Unknown,6.43,1
9260,Manga,6.43,1
12796,Manga,6.43,1
3255,Unknown,6.43,1
9903,Unknown,6.43,1
11910,Unknown,6.43,1
8107,Unknown,6.43,1
12069,Manga,6.43,1
6376,Unknown,6.43,1
412,Light novel,6.43,1
8110,Novel,6.43,1
13119,Other,6.43,1
5142,Manga,6.43,1
2908,Manga,6.43,1
4965,Unknown,6.43,1
12497,Web manga,6.43,1
10955,Unknown,6.43,1
2069,Unknown,6.43,1
2498,Light novel,6.43,1
2436,Novel,6.43,1
10175,Web manga,6.43,1
10125,Unknown,6.43,1
931,Light novel,6.43,1
3151,Other,6.43,1
13346,Unknown,6.43,1
5010,Original,6.43,1
9037,Unknown,6.43,1
3557,Visual novel,6.44,1
7455,Original,6.44,1
13024,Visual novel,6.44,1
5545,Unknown,6.44,1
13001,Manga,6.44,1
3412,Unknown,6.44,1
5567,Visual novel,6.44,1
12462,Original,6.44,1
11738,Game,6.44,1
3851,Manga,6.44,1
10115,Original,6.44,1
2650,Manga,6.44,1
13107,Unknown,6.44,1
2811,Manga,6.44,1
5985,Visual novel,6.44,1
6584,Game,6.44,1
4574,Unknown,6.44,1
1924,Original,6.44,1
10367,Novel,6.44,1
9263,Original,6.44,1
2653,Game,6.44,1
11505,Manga,6.44,1
13242,Original,6.44,1
9452,Unknown,6.44,1
8696,Manga,6.44,1
12403,Game,6.44,1
9094,Unknown,6.44,1
2895,Unknown,6.44,1
13718,Visual novel,6.44,1
12919,Manga,6.44,1
1145,Unknown,6.44,1
4773,Manga,6.44,1
7159,Unknown,6.44,1
7899,Unknown,6.44,1
4935,Original,6.44,1
1606,Visual novel,6.44,1
2909,Original,6.44,1
10459,Original,6.44,1
1416,Manga,6.44,1
1871,Unknown,6.44,1
9688,Visual novel,6.44,1
7284,Visual novel,6.44,1
13257,Picture book,6.44,1
10587,Original,6.44,1
965,Visual novel,6.44,1
13050,Unknown,6.44,1
972,Unknown,6.44,1
13444,Manga,6.44,1
7293,Visual novel,6.44,1
6613,Manga,6.44,1
3811,Unknown,6.44,1
10573,Unknown,6.44,1
4329,Game,6.44,1
3722,Visual novel,6.45,1
5992,Unknown,6.45,1
7739,Original,6.45,1
2676,Game,6.45,1
534,Game,6.45,1
5736,Light novel,6.45,1
6979,Original,6.45,1
3921,Unknown,6.45,1
568,Unknown,6.45,1
1941,Unknown,6.45,1
11441,Original,6.45,1
9009,Manga,6.45,1
12239,Manga,6.45,1
8818,Unknown,6.45,1
12547,Visual novel,6.45,1
9605,Original,6.45,1
1097,Original,6.45,1
10657,Game,6.45,1
7259,Unknown,6.45,1
10572,Original,6.45,1
7573,Unknown,6.45,1
8419,Unknown,6.45,1
399,Unknown,6.45,1
9826,Original,6.45,1
11303,Unknown,6.45,1
10424,Manga,6.45,1
4937,Unknown,6.45,1
13200,Unknown,6.45,1
13106,Unknown,6.45,1
8054,Manga,6.45,1
7356,Visual novel,6.45,1
5465,Unknown,6.45,1
1314,Original,6.45,1
3546,Unknown,6.45,1
222,Visual novel,6.45,1
11620,Visual novel,6.45,1
5817,Unknown,6.45,1
13672,Original,6.45,1
7108,Unknown,6.45,1
13227,Light novel,6.45,1
9217,Manga,6.45,1
11953,Card game,6.45,1
8077,4-koma manga,6.45,1
6290,Unknown,6.45,1
13911,Unknown,6.45,1
13268,Unknown,6.45,1
13797,Visual novel,6.45,1
11883,Game,6.45,1
10196,Unknown,6.45,1
4788,Unknown,6.45,1
4556,Game,6.45,1
12969,Novel,6.45,1
11865,Original,6.45,1
5865,Unknown,6.45,1
7640,Manga,6.45,1
11643,Visual novel,6.45,1
7883,Original,6.45,1
371,Manga,6.45,1
9096,Unknown,6.45,1
1633,Unknown,6.45,1
12387,Web manga,6.45,1
1872,Game,6.46,1
6728,Manga,6.46,1
1876,Unknown,6.46,1
8832,Original,6.46,1
3204,Visual novel,6.46,1
1375,Unknown,6.46,1
9507,Game,6.46,1
11520,Game,6.46,1
3059,Visual novel,6.46,1
8874,Unknown,6.46,1
13145,Unknown,6.46,1
7310,Unknown,6.46,1
2222,Original,6.46,1
11586,Manga,6.46,1
7912,Visual novel,6.46,1
2244,Manga,6.46,1
1850,Manga,6.46,1
11952,Original,6.46,1
13266,Unknown,6.46,1
11707,Unknown,6.46,1
11580,Game,6.46,1
4582,Unknown,6.46,1
1297,Unknown,6.46,1
1799,Unknown,6.46,1
3421,Manga,6.46,1
11328,Original,6.46,1
2561,Web manga,6.46,1
8786,Unknown,6.46,1
676,Unknown,6.46,1
13065,Game,6.46,1
3760,Other,6.46,1
1991,Unknown,6.46,1
2840,Manga,6.46,1
13800,Unknown,6.46,1
5624,Unknown,6.46,1
12096,Unknown,6.46,1
12593,Manga,6.46,1
347,Unknown,6.46,1
3608,Other,6.46,1
11737,Unknown,6.46,1
10619,Manga,6.46,1
13008,Manga,6.46,1
9120,Original,6.46,1
12130,Unknown,6.46,1
12072,Manga,6.46,1
3856,Original,6.46,1
7020,Original,6.46,1
6619,Original,6.46,1
9143,Other,6.46,1
13467,Unknown,6.46,1
2560,Unknown,6.47,1
9288,Manga,6.47,1
3648,Unknown,6.47,1
7219,Visual novel,6.47,1
11031,Novel,6.47,1
12457,Original,6.47,1
10901,Unknown,6.47,1
1301,Original,6.47,1
10016,Unknown,6.47,1
7634,Original,6.47,1
9801,Visual novel,6.47,1
5133,Original,6.47,1
3540,Original,6.47,1
2761,Unknown,6.47,1
3543,Original,6.47,1
8067,Manga,6.47,1
10827,Visual novel,6.47,1
4132,Unknown,6.47,1
10794,Unknown,6.47,1
11076,Unknown,6.47,1
6253,Visual novel,6.47,1
2734,Manga,6.47,1
2572,Unknown,6.47,1
9473,Original,6.47,1
7183,Game,6.47,1
2929,Original,6.47,1
10271,Manga,6.47,1
10716,Unknown,6.47,1
10501,Original,6.47,1
3644,Original,6.47,1
121,Original,6.47,1
6607,Other,6.47,1
980,Unknown,6.47,1
276,Game,6.47,1
1788,Unknown,6.47,1
11405,Unknown,6.47,1
8814,Visual novel,6.47,1
2830,Original,6.47,1
8399,Web manga,6.47,1
6932,Unknown,6.47,1
1109,Visual novel,6.47,1
10325,Unknown,6.47,1
4482,Manga,6.47,1
3632,Game,6.47,1
1231,Manga,6.47,1
12581,Original,6.47,1
8369,Unknown,6.47,1
9312,Manga,6.47,1
13521,Unknown,6.47,1
2540,Original,6.47,1
12870,Web manga,6.48,1
5860,Manga,6.48,1
7353,Original,6.48,1
161,Unknown,6.48,1
3916,Web manga,6.48,1
11427,Original,6.48,1
4140,Game,6.48,1
10499,Unknown,6.48,1
8254,Original,6.48,1
13209,Manga,6.48,1
9364,Original,6.48,1
11428,Light novel,6.48,1
8316,Unknown,6.48,1
1583,Original,6.48,1
5377,Manga,6.48,1
1020,Novel,6.48,1
1324,4-koma manga,6.48,1
281,Unknown,6.48,1
8834,Unknown,6.48,1
475,Manga,6.48,1
3671,Manga,6.48,1
2205,Unknown,6.48,1
2960,Novel,6.48,1
4146,Game,6.48,1
1105,Manga,6.48,1
2544,Visual novel,6.48,1
12668,Unknown,6.48,1
1029,Music,6.48,1
2876,Unknown,6.48,1
2949,Unknown,6.48,1
2971,Manga,6.48,1
5227,Original,6.48,1
13784,Original,6.48,1
1946,Visual novel,6.48,1
12891,Unknown,6.48,1
6574,Unknown,6.48,1
7667,Other,6.48,1
4554,Original,6.48,1
5617,Visual novel,6.48,1
13604,Manga,6.48,1
5073,Web manga,6.48,1
709,Original,6.48,1
2302,Unknown,6.48,1
13097,Unknown,6.48,1
5730,Visual novel,6.48,1
1077,Unknown,6.48,1
13568,Unknown,6.48,1
7053,Unknown,6.48,1
12789,Other,6.48,1
9604,Original,6.48,1
4569,Unknown,6.48,1
2663,Original,6.48,1
9388,Manga,6.48,1
7822,Manga,6.48,1
8995,Unknown,6.48,1
11712,Unknown,6.48,1
855,Manga,6.48,1
9472,Game,6.48,1
8044,Novel,6.49,1
163,Unknown,6.49,1
122,Manga,6.49,1
6734,Visual novel,6.49,1
50,Original,6.49,1
4555,Game,6.49,1
12132,4-koma manga,6.49,1
6428,Manga,6.49,1
2070,Unknown,6.49,1
11670,Manga,6.49,1
9841,Visual novel,6.49,1
6686,Manga,6.49,1
4424,Unknown,6.49,1
10299,Unknown,6.49,1
136,Unknown,6.49,1
6220,Original,6.49,1
2399,Unknown,6.49,1
12393,Original,6.49,1
5017,Original,6.49,1
7430,Game,6.49,1
8609,Manga,6.49,1
13762,Original,6.49,1
13600,Manga,6.49,1
5761,Visual novel,6.49,1
3392,Manga,6.49,1
5814,Original,6.49,1
2589,Visual novel,6.49,1
6760,Unknown,6.49,1
11374,Manga,6.49,1
434,Manga,6.49,1
665,Unknown,6.49,1
9276,Unknown,6.49,1
11381,Manga,6.49,1
11023,Unknown,6.49,1
12458,Manga,6.49,1
8830,Manga,6.49,1
6744,Unknown,6.49,1
2389,Visual novel,6.49,1
2234,Manga,6.49,1
9086,Unknown,6.5,1
9045,Book,6.5,1
2255,Unknown,6.5,1
9025,Unknown,6.5,1
7765,Visual novel,6.5,1
9843,Manga,6.5,1
4736,Unknown,6.5,1
2020,Unknown,6.5,1
4983,Game,6.5,1
10981,Original,6.5,1
14195,Unknown,6.5,1
854,Unknown,6.5,1
6890,Unknown,6.5,1
7076,Unknown,6.5,1
12775,Unknown,6.5,1
3179,Unknown,6.5,1
12095,Manga,6.5,1
13469,Game,6.5,1
10925,Manga,6.5,1
330,Unknown,6.5,1
2024,Unknown,6.5,1
12998,Unknown,6.5,1
13294,Visual novel,6.5,1
10293,Unknown,6.5,1
2279,Unknown,6.5,1
5628,Unknown,6.5,1
4469,Unknown,6.5,1
14148,Manga,6.5,1
14117,Original,6.5,1
12232,Unknown,6.5,1
7717,Manga,6.5,1
10640,Original,6.5,1
13959,Unknown,6.5,1
4865,Unknown,6.5,1
11458,Manga,6.5,1
10166,Unknown,6.5,1
3198,Other,6.5,1
14373,Original,6.5,1
5665,Unknown,6.5,1
10599,Unknown,6.5,1
9848,Unknown,6.5,1
2322,Manga,6.5,1
3227,Unknown,6.5,1
11913,Unknown,6.5,1
5863,Visual novel,6.5,1
6077,Original,6.5,1
8337,Unknown,6.5,1
7881,Manga,6.5,1
12491,Unknown,6.5,1
12595,Picture book,6.5,1
4919,Original,6.5,1
14252,Unknown,6.5,1
9485,Original,6.5,1
14317,Original,6.5,1
10768,Unknown,6.5,1
7361,Unknown,6.5,1
8927,Game,6.5,1
8220,Original,6.5,1
13642,Original,6.5,1
14050,Original,6.5,1
4235,Unknown,6.5,1
10809,Game,6.5,1
13668,Other,6.5,1
13851,Unknown,6.5,1
13324,Original,6.5,1
14140,Unknown,6.5,1
1549,Unknown,6.5,1
613,4-koma manga,6.5,1
13874,Unknown,6.5,1
13774,Manga,6.5,1
981,Original,6.5,1
8983,Unknown,6.5,1
12697,Unknown,6.5,1
14008,Novel,6.5,1
6187,Unknown,6.5,1
8560,4-koma manga,6.5,1
8171,Original,6.5,1
13223,Unknown,6.5,1
6821,Original,6.5,1
1655,Game,6.5,1
8539,Manga,6.5,1
4969,Unknown,6.5,1
147,Unknown,6.5,1
1075,Manga,6.5,1
9960,Web manga,6.5,1
14369,Original,6.5,1
13018,Unknown,6.5,1
14053,Original,6.5,1
6069,4-koma manga,6.5,1
10083,Unknown,6.5,1
11784,Original,6.51,1
10875,Original,6.51,1
11299,Light novel,6.51,1
6996,Unknown,6.51,1
619,Novel,6.51,1
9694,Original,6.51,1
7567,Unknown,6.51,1
389,Visual novel,6.51,1
8341,Manga,6.51,1
13447,Manga,6.51,1
3438,Light novel,6.51,1
638,Visual novel,6.51,1
12972,Unknown,6.51,1
8263,Unknown,6.51,1
2503,Manga,6.51,1
245,Other,6.51,1
5887,Unknown,6.51,1
5770,Manga,6.51,1
791,Unknown,6.51,1
7424,Visual novel,6.51,1
12283,Manga,6.51,1
13101,Visual novel,6.51,1
13713,Visual novel,6.51,1
8472,Novel,6.51,1
2771,Game,6.51,1
12045,Manga,6.51,1
3280,Visual novel,6.51,1
12119,Unknown,6.51,1
7868,Original,6.51,1
10439,Manga,6.51,1
12354,Manga,6.51,1
1319,Novel,6.51,1
4624,Book,6.51,1
7388,Visual novel,6.51,1
7933,Manga,6.51,1
8571,Other,6.51,1
6043,Unknown,6.51,1
10534,Visual novel,6.51,1
8849,Original,6.51,1
4073,Other,6.51,1
3350,Manga,6.51,1
3384,Original,6.51,1
11452,Visual novel,6.51,1
11731,Manga,6.51,1
8608,Original,6.51,1
7981,Manga,6.51,1
12966,Manga,6.51,1
2807,Manga,6.51,1
10184,Manga,6.51,1
315,Original,6.51,1
2557,Original,6.51,1
7512,Unknown,6.51,1
3093,Manga,6.52,1
3533,Original,6.52,1
11847,Original,6.52,1
6313,Visual novel,6.52,1
12233,Original,6.52,1
12325,Visual novel,6.52,1
9822,Game,6.52,1
437,Book,6.52,1
1618,Original,6.52,1
7170,Unknown,6.52,1
9833,Unknown,6.52,1
10905,Manga,6.52,1
11269,Manga,6.52,1
450,Unknown,6.52,1
13062,Unknown,6.52,1
6100,Manga,6.52,1
2720,Unknown,6.52,1
2794,Visual novel,6.52,1
2320,Game,6.52,1
692,Unknown,6.52,1
5996,Game,6.52,1
12552,Original,6.52,1
5566,Unknown,6.52,1
7818,Original,6.52,1
7815,Original,6.52,1
12653,Visual novel,6.52,1
8649,Unknown,6.52,1
6942,Unknown,6.52,1
11460,Unknown,6.52,1
10324,4-koma manga,6.52,1
6635,Manga,6.52,1
7751,Manga,6.52,1
843,Light novel,6.52,1
7771,Visual novel,6.52,1
13482,Light novel,6.52,1
7800,Picture book,6.52,1
13765,Original,6.52,1
6700,Unknown,6.52,1
5536,Unknown,6.52,1
6853,Other,6.52,1
9156,Manga,6.52,1
13112,Game,6.52,1
11799,Other,6.52,1
12382,Manga,6.52,1
13902,Unknown,6.53,1
12265,Original,6.53,1
5844,Manga,6.53,1
4740,Light novel,6.53,1
11931,Original,6.53,1
2438,Visual novel,6.53,1
7692,Manga,6.53,1
11394,Original,6.53,1
1999,Unknown,6.53,1
5979,Unknown,6.53,1
11496,Other,6.53,1
4551,Unknown,6.53,1
8378,Web manga,6.53,1
9334,Visual novel,6.53,1
5412,Original,6.53,1
10837,Unknown,6.53,1
7506,Original,6.53,1
12833,Light novel,6.53,1
13006,Unknown,6.53,1
4385,Manga,6.53,1
11229,Visual novel,6.53,1
13225,Visual novel,6.53,1
6391,Unknown,6.53,1
8499,Unknown,6.53,1
9206,Unknown,6.53,1
13070,Manga,6.53,1
7162,Unknown,6.53,1
13210,Manga,6.53,1
8040,Unknown,6.53,1
5519,Unknown,6.53,1
12400,Music,6.53,1
8114,Unknown,6.53,1
7879,Manga,6.53,1
6846,Manga,6.53,1
5877,Unknown,6.53,1
9457,Original,6.53,1
6311,Unknown,6.53,1
1215,Unknown,6.53,1
10889,Original,6.53,1
4327,Novel,6.53,1
3775,4-koma manga,6.53,1
12658,Manga,6.53,1
9193,Manga,6.53,1
10589,Original,6.53,1
4717,Unknown,6.54,1
9527,Original,6.54,1
8981,Unknown,6.54,1
6746,Unknown,6.54,1
1358,Unknown,6.54,1
10500,Manga,6.54,1
8901,Manga,6.54,1
6831,Unknown,6.54,1
7321,Web manga,6.54,1
9979,Visual novel,6.54,1
1632,Unknown,6.54,1
10481,Unknown,6.54,1
13570,Original,6.54,1
5194,Manga,6.54,1
11572,Unknown,6.54,1
8187,Original,6.54,1
6702,Original,6.54,1
8228,Other,6.54,1
2777,Original,6.54,1
2973,Unknown,6.54,1
10825,Unknown,6.54,1
4487,Novel,6.54,1
3998,Unknown,6.54,1
2576,Manga,6.54,1
10266,Unknown,6.54,1
1147,Manga,6.54,1
4966,Unknown,6.54,1
642,Visual novel,6.54,1
3784,Unknown,6.54,1
3503,Unknown,6.54,1
897,Visual novel,6.54,1
9253,Unknown,6.54,1
11349,Original,6.54,1
2642,Visual novel,6.54,1
7196,Unknown,6.54,1
13796,Game,6.54,1
96,Visual novel,6.54,1
2295,Visual novel,6.54,1
3416,Manga,6.54,1
10140,Manga,6.54,1
10830,Original,6.54,1
5053,Unknown,6.54,1
13766,Original,6.54,1
8823,Web manga,6.54,1
7243,Game,6.54,1
9138,Unknown,6.54,1
6514,Unknown,6.54,1
10776,Original,6.54,1
11892,Manga,6.54,1
9765,Manga,6.54,1
10941,Game,6.54,1
3913,Manga,6.54,1
13355,Visual novel,6.55,1
8487,Light novel,6.55,1
11118,Unknown,6.55,1
8741,Manga,6.55,1
900,Picture book,6.55,1
10235,Manga,6.55,1
11591,Unknown,6.55,1
9600,Unknown,6.55,1
13621,Novel,6.55,1
1065,Unknown,6.55,1
1703,Visual novel,6.55,1
8706,Manga,6.55,1
8842,Unknown,6.55,1
9307,Manga,6.55,1
10931,Unknown,6.55,1
10085,Original,6.55,1
10398,Visual novel,6.55,1
985,Unknown,6.55,1
10157,Light novel,6.55,1
1812,Game,6.55,1
12187,Unknown,6.55,1
8247,Unknown,6.55,1
11162,Original,6.55,1
12178,Light novel,6.55,1
4229,Original,6.55,1
5989,Unknown,6.55,1
4154,Original,6.55,1
4815,Novel,6.55,1
6660,Original,6.55,1
7910,Manga,6.55,1
3258,4-koma manga,6.55,1
6510,Unknown,6.55,1
3618,Unknown,6.55,1
5649,Visual novel,6.55,1
5900,Game,6.55,1
7638,Game,6.55,1
5931,Unknown,6.55,1
2726,Original,6.55,1
2795,Unknown,6.55,1
2292,Original,6.55,1
6364,Other,6.55,1
6741,Original,6.55,1
6149,Music,6.55,1
4827,Unknown,6.55,1
4992,Original,6.55,1
4281,Unknown,6.55,1
4997,Manga,6.55,1
7752,Original,6.55,1
12872,Visual novel,6.55,1
3788,Original,6.55,1
6331,Manga,6.55,1
7738,Original,6.55,1
8126,Original,6.55,1
7978,Manga,6.55,1
2705,Unknown,6.56,1
2751,Manga,6.56,1
3359,Manga,6.56,1
656,Original,6.56,1
5650,Unknown,6.56,1
8087,4-koma manga,6.56,1
11985,Manga,6.56,1
10678,Original,6.56,1
11691,4-koma manga,6.56,1
1451,Novel,6.56,1
6787,Manga,6.56,1
8596,Unknown,6.56,1
9786,Manga,6.56,1
13136,Visual novel,6.56,1
3051,Visual novel,6.56,1
12932,Unknown,6.56,1
13842,Unknown,6.56,1
978,Game,6.56,1
976,Unknown,6.56,1
3940,4-koma manga,6.56,1
10182,Visual novel,6.56,1
10239,Original,6.56,1
11480,Manga,6.56,1
12017,Unknown,6.56,1
3910,Original,6.56,1
5881,Unknown,6.56,1
12805,Unknown,6.56,1
5462,Manga,6.56,1
6653,Original,6.56,1
12993,Manga,6.56,1
10498,Unknown,6.56,1
184,Game,6.56,1
7148,Card game,6.56,1
727,Unknown,6.56,1
2375,Manga,6.56,1
13705,Unknown,6.56,1
1669,Unknown,6.56,1
3569,Original,6.56,1
7709,Light novel,6.56,1
1835,Light novel,6.56,1
5217,Manga,6.56,1
7228,Other,6.56,1
7527,Original,6.56,1
5275,Original,6.56,1
7252,Unknown,6.56,1
7200,Visual novel,6.56,1
7164,Manga,6.56,1
8523,Original,6.56,1
7226,Game,6.56,1
11954,Unknown,6.56,1
14074,Unknown,6.56,1
465,Manga,6.56,1
13923,Original,6.57,1
9844,Novel,6.57,1
863,Manga,6.57,1
7690,Original,6.57,1
9803,Manga,6.57,1
8659,Original,6.57,1
3669,Manga,6.57,1
8765,Visual novel,6.57,1
12829,4-koma manga,6.57,1
6397,Manga,6.57,1
3609,Manga,6.57,1
10273,Game,6.57,1
2969,Web manga,6.57,1
9812,Unknown,6.57,1
8646,Visual novel,6.57,1
8410,Original,6.57,1
2259,Unknown,6.57,1
6261,Original,6.57,1
1966,Manga,6.57,1
3753,Light novel,6.57,1
14027,Original,6.57,1
13320,Manga,6.57,1
503,Manga,6.57,1
7993,Unknown,6.57,1
507,Light novel,6.57,1
8008,Unknown,6.57,1
14138,Unknown,6.57,1
6128,Manga,6.57,1
1947,Manga,6.57,1
12816,Manga,6.57,1
4676,Game,6.57,1
235,Original,6.57,1
12511,Game,6.57,1
5145,Visual novel,6.57,1
1555,Unknown,6.57,1
911,Light novel,6.57,1
7761,Manga,6.57,1
10457,Manga,6.57,1
13356,Unknown,6.57,1
8904,Unknown,6.57,1
14046,Unknown,6.57,1
10863,Original,6.57,1
14188,Unknown,6.57,1
5643,Visual novel,6.57,1
8946,Original,6.57,1
10635,Original,6.57,1
1025,Other,6.57,1
10647,Original,6.57,1
11827,Manga,6.57,1
177,Visual novel,6.57,1
2523,Manga,6.57,1
7845,Unknown,6.57,1
11911,Card game,6.57,1
7023,Unknown,6.57,1
1476,Game,6.57,1
2590,Other,6.57,1
5521,Web manga,6.57,1
3469,Manga,6.57,1
4824,Card game,6.57,1
14206,Unknown,6.57,1
10055,Unknown,6.57,1
3336,Original,6.57,1
5828,Unknown,6.57,1
3835,Unknown,6.57,1
2082,Manga,6.57,1
9568,Manga,6.57,1
5315,Game,6.57,1
1907,Original,6.57,1
11655,Unknown,6.57,1
9562,Original,6.57,1
5323,Unknown,6.57,1
12474,Unknown,6.58,1
7789,Unknown,6.58,1
12226,Visual novel,6.58,1
7146,Original,6.58,1
1214,Visual novel,6.58,1
3030,Picture book,6.58,1
9144,Manga,6.58,1
1104,Original,6.58,1
12722,Visual novel,6.58,1
155,Visual novel,6.58,1
9789,Manga,6.58,1
2934,Unknown,6.58,1
7596,Manga,6.58,1
6578,Visual novel,6.58,1
8634,Visual novel,6.58,1
12717,Game,6.58,1
12341,Original,6.58,1
7458,Game,6.58,1
2494,Game,6.58,1
9445,Visual novel,6.58,1
6491,Manga,6.58,1
2910,Visual novel,6.58,1
9855,Game,6.58,1
9965,Unknown,6.58,1
1709,Original,6.58,1
6611,Picture book,6.58,1
12153,Visual novel,6.58,1
538,Unknown,6.58,1
10864,Visual novel,6.58,1
8059,Visual novel,6.58,1
664,Manga,6.58,1
13372,Manga,6.58,1
10338,Game,6.58,1
12116,Manga,6.58,1
799,Light novel,6.58,1
5794,Book,6.58,1
5997,Original,6.58,1
3318,Manga,6.58,1
10532,Unknown,6.58,1
10241,Original,6.58,1
11059,Original,6.58,1
10892,Unknown,6.58,1
6155,Light novel,6.58,1
6085,Visual novel,6.58,1
8134,Unknown,6.58,1
12024,Manga,6.58,1
681,Unknown,6.58,1
6125,Manga,6.58,1
10594,Unknown,6.58,1
2096,Unknown,6.58,1
8200,Unknown,6.58,1
9730,Manga,6.59,1
2204,Web manga,6.59,1
8545,Unknown,6.59,1
11824,Game,6.59,1
7846,Manga,6.59,1
4585,Manga,6.59,1
2827,Other,6.59,1
10861,Unknown,6.59,1
9638,Original,6.59,1
12328,Visual novel,6.59,1
3886,Original,6.59,1
12080,Unknown,6.59,1
10821,Unknown,6.59,1
9589,Unknown,6.59,1
8139,Manga,6.59,1
2864,Manga,6.59,1
772,Visual novel,6.59,1
13562,Novel,6.59,1
3408,Manga,6.59,1
13756,Original,6.59,1
4797,Original,6.59,1
9131,Original,6.59,1
3045,Manga,6.59,1
10720,Unknown,6.59,1
3067,Visual novel,6.59,1
1463,Manga,6.59,1
3687,Original,6.59,1
9203,Manga,6.59,1
6088,Light novel,6.59,1
3674,Original,6.59,1
6058,Card game,6.59,1
5579,Original,6.59,1
13682,Unknown,6.59,1
9182,Original,6.59,1
892,Original,6.59,1
3628,Visual novel,6.59,1
4871,Unknown,6.59,1
5242,Visual novel,6.59,1
11583,4-koma manga,6.59,1
3463,Visual novel,6.59,1
5426,Visual novel,6.59,1
5346,Unknown,6.59,1
13522,Light novel,6.59,1
4147,Visual novel,6.59,1
7107,Unknown,6.59,1
8037,Visual novel,6.59,1
1516,Manga,6.59,1
8801,Unknown,6.59,1
574,Unknown,6.59,1
2920,Unknown,6.59,1
8780,Manga,6.59,1
6985,Manga,6.59,1
12060,Unknown,6.59,1
4042,Unknown,6.59,1
3507,Game,6.6,1
14453,Other,6.6,1
5470,Manga,6.6,1
95,Unknown,6.6,1
1585,Manga,6.6,1
11260,Unknown,6.6,1
14378,Other,6.6,1
4197,Manga,6.6,1
12766,Unknown,6.6,1
5146,Game,6.6,1
13333,Novel,6.6,1
7676,Original,6.6,1
10986,Original,6.6,1
7546,Original,6.6,1
5298,Unknown,6.6,1
5408,Unknown,6.6,1
7817,Manga,6.6,1
14191,Unknown,6.6,1
4273,Unknown,6.6,1
14028,Unknown,6.6,1
7413,Unknown,6.6,1
8141,Visual novel,6.6,1
8903,Game,6.6,1
14461,Unknown,6.6,1
11807,Original,6.6,1
4401,Visual novel,6.6,1
9010,Unknown,6.6,1
12259,Light novel,6.6,1
7884,Unknown,6.6,1
3038,Unknown,6.6,1
13999,Original,6.6,1
9542,Original,6.6,1
10531,Unknown,6.6,1
14442,Unknown,6.6,1
13277,4-koma manga,6.6,1
6593,Game,6.6,1
7886,Unknown,6.6,1
9712,Manga,6.6,1
11608,Unknown,6.6,1
2187,Novel,6.6,1
8046,Unknown,6.6,1
9797,Unknown,6.6,1
10381,Unknown,6.6,1
10379,Unknown,6.6,1
5922,Book,6.6,1
9863,Unknown,6.6,1
9879,Unknown,6.6,1
13013,Original,6.6,1
1092,Manga,6.6,1
10269,Unknown,6.6,1
2983,Novel,6.6,1
12337,Unknown,6.6,1
4728,Manga,6.6,1
11517,Original,6.6,1
3938,Novel,6.6,1
6216,Visual novel,6.6,1
12928,Original,6.6,1
10565,Original,6.6,1
13944,Picture book,6.6,1
6926,Unknown,6.6,1
9339,Manga,6.6,1
739,Unknown,6.6,1
5600,Unknown,6.6,1
4054,Unknown,6.6,1
14262,Unknown,6.6,1
6984,Game,6.6,1
4470,Manga,6.6,1
6874,Original,6.6,1
8099,Manga,6.6,1
14034,Unknown,6.61,1
11491,Manga,6.61,1
8709,Unknown,6.61,1
3465,Manga,6.61,1
10327,Unknown,6.61,1
